index,Date,Country,Status,AQI
4928,2022-08-24,United Arab Emirates,Unhealthy for Sensitive Groups,108.0
4929,2022-08-24,United Kingdom of Great Britain and Northern Ireland,Good,42.0
4930,2022-08-24,United States of America,Moderate,81.0
4931,2022-08-24,Uzbekistan,Moderate,74.0
4932,2022-08-24,Vatican,Good,30.0
4933,2022-08-24,Venezuela,Good,40.0
4934,2022-08-24,Vietnam,Unhealthy for Sensitive Groups,124.0
4935,2022-08-24,Zambia,Unhealthy for Sensitive Groups,117.0
4936,2022-08-25,Albania,Good,47.0
4937,2022-08-25,Algeria,Moderate,65.0
4938,2022-08-25,Andorra,Good,31.0
4939,2022-08-25,Angola,Moderate,73.0
4940,2022-08-25,Argentina,Good,46.0
4941,2022-08-25,Armenia,Moderate,56.0
4942,2022-08-25,Australia,Moderate,72.0
4943,2022-08-25,Austria,Good,45.0
4944,2022-08-25,Azerbaijan,Good,20.0
4945,2022-08-25,Bahrain,Unhealthy,161.0
4946,2022-08-25,Bangladesh,Unhealthy for Sensitive Groups,141.0
4947,2022-08-25,Belarus,Moderate,53.0
4948,2022-08-25,Belgium,Moderate,77.0
4949,2022-08-25,Belize,Good,2.0
4950,2022-08-25,Bermuda,Good,6.0
4951,2022-08-25,Bolivia,Moderate,53.0
4952,2022-08-25,Bosnia and Herzegovina,Good,48.0
4953,2022-08-25,Brazil,Unhealthy for Sensitive Groups,106.0
4954,2022-08-25,Brunei,Good,10.0
4955,2022-08-25,Bulgaria,Moderate,51.0
4956,2022-08-25,Burkina Faso,Good,22.0
4957,2022-08-25,Cambodia,Good,15.0
4958,2022-08-25,Canada,Moderate,78.0
4959,2022-08-25,Cape Verde,Good,44.0
4960,2022-08-25,Cayman Islands,Good,1.0
4961,2022-08-25,Central African Republic,Moderate,72.0
4962,2022-08-25,Chad,Moderate,65.0
4963,2022-08-25,Chile,Unhealthy for Sensitive Groups,129.0
4964,2022-08-25,China,Unhealthy,151.0
4965,2022-08-25,Colombia,Moderate,81.0
4966,2022-08-25,Costa Rica,Good,43.0
4967,2022-08-25,Croatia,Good,38.0
4968,2022-08-25,Cyprus,Good,35.0
4969,2022-08-25,Czech Republic,Moderate,98.0
4970,2022-08-25,Denmark,Good,19.0
4971,2022-08-25,Dominican Republic,Good,13.0
4972,2022-08-25,Ecuador,Moderate,63.0
4973,2022-08-25,Egypt,Moderate,86.0
4974,2022-08-25,El Salvador,Moderate,61.0
4975,2022-08-25,Estonia,Good,19.0
4976,2022-08-25,Ethiopia,Unhealthy,168.0
4977,2022-08-25,Finland,Good,30.0
4978,2022-08-25,France,Moderate,70.0
4979,2022-08-25,French Guiana,Good,14.0
4980,2022-08-25,Gabon,Unhealthy,184.0
4981,2022-08-25,Gambia,Good,23.0
4982,2022-08-25,Georgia,Moderate,63.0
4983,2022-08-25,Germany,Moderate,98.0
4984,2022-08-25,Ghana,Moderate,69.0
4985,2022-08-25,Gibraltar,Good,9.0
4986,2022-08-25,Greece,Good,48.0
4987,2022-08-25,Grenada,Good,5.0
4988,2022-08-25,Guadeloupe,Good,9.0
4989,2022-08-25,Guam,Good,3.0
4990,2022-08-25,Guatemala,Good,40.0
4991,2022-08-25,Honduras,Good,10.0
4992,2022-08-25,Hong Kong,Good,31.0
4993,2022-08-25,Hungary,Moderate,65.0
4994,2022-08-25,Iceland,Good,10.0
4995,2022-08-25,India,Unhealthy,172.0
4996,2022-08-25,Indonesia,Moderate,93.0
4997,2022-08-25,Iran,Unhealthy for Sensitive Groups,144.0
4998,2022-08-25,Iraq,Unhealthy,165.0
4999,2022-08-25,Ireland,Good,25.0
5000,2022-08-25,Israel,Moderate,67.0
5001,2022-08-25,Italy,Moderate,69.0
5002,2022-08-25,Ivory Coast,Moderate,55.0
5003,2022-08-25,Japan,Moderate,71.0
5004,2022-08-25,Jersey,Good,15.0
5005,2022-08-25,Jordan,Good,32.0
5006,2022-08-25,Kazakhstan,Unhealthy for Sensitive Groups,107.0
5007,2022-08-25,Kenya,Moderate,61.0
5008,2022-08-25,Kosovo,Good,46.0
5009,2022-08-25,Kuwait,Moderate,69.0
5010,2022-08-25,Kyrgyzstan,Moderate,88.0
5011,2022-08-25,Laos,Moderate,53.0
5012,2022-08-25,Latvia,Good,30.0
5013,2022-08-25,Lebanon,Moderate,76.0
5014,2022-08-25,Liberia,Good,6.0
5015,2022-08-25,Liechtenstein,Moderate,51.0
5016,2022-08-25,Lithuania,Moderate,77.0
5017,2022-08-25,Luxembourg,Good,46.0
5018,2022-08-25,Macao,Good,34.0
5019,2022-08-25,Macedonia,Moderate,73.0
5020,2022-08-25,Madagascar,Good,39.0
5021,2022-08-25,Malaysia,Moderate,63.0
5022,2022-08-25,Malta,Good,33.0
5023,2022-08-25,Martinique,Good,21.0
5024,2022-08-25,Mexico,Moderate,88.0
5025,2022-08-25,Moldova,Good,15.0
5026,2022-08-25,Monaco,Good,23.0
5027,2022-08-25,Mongolia,Moderate,53.0
5028,2022-08-25,Montenegro,Moderate,52.0
5029,2022-08-25,Myanmar,Good,47.0
5030,2022-08-25,Nepal,Moderate,54.0
5031,2022-08-25,Netherlands,Moderate,93.0
5032,2022-08-25,New Caledonia,Good,20.0
5033,2022-08-25,New Zealand,Good,21.0
5034,2022-08-25,Nigeria,Unhealthy for Sensitive Groups,105.0
5035,2022-08-25,Norway,Good,35.0
5036,2022-08-25,Pakistan,Moderate,91.0
5037,2022-08-25,Palestinian Territory,Good,42.0
5038,2022-08-25,Peru,Moderate,86.0
5039,2022-08-25,Philippines,Moderate,83.0
5040,2022-08-25,Poland,Moderate,76.0
5041,2022-08-25,Portugal,Good,29.0
5042,2022-08-25,Puerto Rico,Good,2.0
5043,2022-08-25,Qatar,Unhealthy,183.0
5044,2022-08-25,Reunion,Good,34.0
5045,2022-08-25,Romania,Moderate,69.0
5046,2022-08-25,Russia,Unhealthy for Sensitive Groups,138.0
5047,2022-08-25,San Marino,Good,39.0
5048,2022-08-25,Senegal,Good,33.0
5049,2022-08-25,Serbia,Moderate,79.0
5050,2022-08-25,Singapore,Moderate,59.0
5051,2022-08-25,Slovakia,Moderate,80.0
5052,2022-08-25,Slovenia,Good,47.0
5053,2022-08-25,South Africa,Moderate,83.0
5054,2022-08-25,South Korea,Moderate,83.0
5055,2022-08-25,Spain,Moderate,65.0
5056,2022-08-25,Sri Lanka,Moderate,53.0
5057,2022-08-25,Sudan,Moderate,72.0
5058,2022-08-25,Sweden,Good,20.0
5059,2022-08-25,Switzerland,Moderate,63.0
5060,2022-08-25,Taiwan,Moderate,56.0
5061,2022-08-25,Tajikistan,Moderate,67.0
5062,2022-08-25,Thailand,Moderate,86.0
5063,2022-08-25,Togo,Moderate,57.0
5064,2022-08-25,Trinidad and Tobago,Good,37.0
5065,2022-08-25,Turkey,Unhealthy for Sensitive Groups,125.0
5066,2022-08-25,Turkmenistan,Moderate,59.0
5067,2022-08-25,Uganda,Unhealthy for Sensitive Groups,138.0
5068,2022-08-25,Ukraine,Moderate,56.0
5069,2022-08-25,United Arab Emirates,Unhealthy for Sensitive Groups,119.0
5070,2022-08-25,United Kingdom of Great Britain and Northern Ireland,Moderate,50.0
5071,2022-08-25,United States of America,Moderate,88.0
5072,2022-08-25,Uzbekistan,Moderate,82.0
5073,2022-08-25,Vatican,Good,34.0
5074,2022-08-25,Venezuela,Good,19.0
5075,2022-08-25,Vietnam,Good,46.0
5076,2022-08-25,Zambia,Moderate,98.0
5077,2022-08-26,Albania,Good,31.0
5078,2022-08-26,Algeria,Moderate,65.0
5079,2022-08-26,Andorra,Moderate,71.0
5080,2022-08-26,Angola,Unhealthy for Sensitive Groups,111.0
5081,2022-08-26,Argentina,Moderate,53.0
5082,2022-08-26,Armenia,Moderate,52.0
5083,2022-08-26,Australia,Moderate,51.0
5084,2022-08-26,Austria,Good,48.0
5085,2022-08-26,Azerbaijan,Good,47.0
5086,2022-08-26,Bahrain,Unhealthy,161.0
5087,2022-08-26,Bangladesh,Unhealthy for Sensitive Groups,141.0
5088,2022-08-26,Belarus,Moderate,57.0
5089,2022-08-26,Belgium,Good,28.0
5090,2022-08-26,Belize,Good,10.0
5091,2022-08-26,Bermuda,Good,2.0
5092,2022-08-26,Bolivia,Unhealthy for Sensitive Groups,105.0
5093,2022-08-26,Bosnia and Herzegovina,Good,48.0
5094,2022-08-26,Brazil,Moderate,74.0
5095,2022-08-26,Brunei,Good,10.0
5096,2022-08-26,Bulgaria,Good,44.0
5097,2022-08-26,Burkina Faso,Good,20.0
5098,2022-08-26,Cambodia,Good,15.0
5099,2022-08-26,Canada,Moderate,75.0
5100,2022-08-26,Cape Verde,Good,29.0
5101,2022-08-26,Cayman Islands,Good,1.0
5102,2022-08-26,Central African Republic,Moderate,90.0
5103,2022-08-26,Chad,Unhealthy for Sensitive Groups,137.0
5104,2022-08-26,Chile,Unhealthy for Sensitive Groups,126.0
5105,2022-08-26,China,Unhealthy,162.0
5106,2022-08-26,Colombia,Moderate,80.0
5107,2022-08-26,Costa Rica,Good,20.0
5108,2022-08-26,Croatia,Good,38.0
5109,2022-08-26,Cyprus,Good,26.0
5110,2022-08-26,Czech Republic,Moderate,85.0
5111,2022-08-26,Denmark,Good,30.0
5112,2022-08-26,Dominican Republic,Good,11.0
5113,2022-08-26,Ecuador,Moderate,63.0
5114,2022-08-26,Egypt,Moderate,86.0
5115,2022-08-26,El Salvador,Moderate,93.0
5116,2022-08-26,Estonia,Good,23.0
5117,2022-08-26,Ethiopia,Unhealthy,165.0
5118,2022-08-26,Finland,Good,21.0
5119,2022-08-26,France,Moderate,59.0
5120,2022-08-26,French Guiana,Good,14.0
5121,2022-08-26,Gabon,Unhealthy,154.0
5122,2022-08-26,Gambia,Good,3.0
5123,2022-08-26,Georgia,Moderate,58.0
5124,2022-08-26,Germany,Moderate,75.0
5125,2022-08-26,Ghana,Moderate,92.0
5126,2022-08-26,Gibraltar,Good,25.0
5127,2022-08-26,Greece,Moderate,51.0
5128,2022-08-26,Grenada,Good,6.0
5129,2022-08-26,Guadeloupe,Good,25.0
5130,2022-08-26,Guam,Good,1.0
5131,2022-08-26,Guatemala,Moderate,73.0
5132,2022-08-26,Honduras,Good,27.0
5133,2022-08-26,Hong Kong,Good,32.0
5134,2022-08-26,Hungary,Moderate,69.0
5135,2022-08-26,Iceland,Good,12.0
5136,2022-08-26,India,Unhealthy,214.0
5137,2022-08-26,Indonesia,Moderate,93.0
5138,2022-08-26,Iran,Unhealthy for Sensitive Groups,134.0
5139,2022-08-26,Iraq,Hazardous,370.0
5140,2022-08-26,Ireland,Good,16.0
5141,2022-08-26,Israel,Moderate,52.0
5142,2022-08-26,Italy,Moderate,61.0
5143,2022-08-26,Ivory Coast,Moderate,53.0
5144,2022-08-26,Japan,Moderate,78.0
5145,2022-08-26,Jersey,Good,23.0
5146,2022-08-26,Jordan,Good,34.0
5147,2022-08-26,Kazakhstan,Unhealthy for Sensitive Groups,110.0
5148,2022-08-26,Kenya,Moderate,99.0
5149,2022-08-26,Kosovo,Good,35.0
5150,2022-08-26,Kuwait,Unhealthy for Sensitive Groups,125.0
5151,2022-08-26,Kyrgyzstan,Moderate,67.0
5152,2022-08-26,Laos,Good,24.0
5153,2022-08-26,Latvia,Good,25.0
5154,2022-08-26,Lebanon,Moderate,76.0
5155,2022-08-26,Liberia,Good,15.0
5156,2022-08-26,Liechtenstein,Good,16.0
5157,2022-08-26,Lithuania,Good,26.0
5158,2022-08-26,Luxembourg,Good,42.0
5159,2022-08-26,Macao,Good,38.0
5160,2022-08-26,Macedonia,Moderate,53.0
5161,2022-08-26,Madagascar,Good,43.0
5162,2022-08-26,Malaysia,Moderate,55.0
5163,2022-08-26,Malta,Good,37.0
5164,2022-08-26,Martinique,Good,22.0
5165,2022-08-26,Mexico,Moderate,91.0
5166,2022-08-26,Moldova,Good,23.0
5167,2022-08-26,Monaco,Good,28.0
5168,2022-08-26,Mongolia,Good,36.0
5169,2022-08-26,Montenegro,Good,44.0
5170,2022-08-26,Myanmar,Good,35.0
5171,2022-08-26,Nepal,Moderate,75.0
5172,2022-08-26,Netherlands,Good,28.0
5173,2022-08-26,New Caledonia,Good,24.0
5174,2022-08-26,New Zealand,Good,28.0
5175,2022-08-26,Nigeria,Unhealthy for Sensitive Groups,105.0
5176,2022-08-26,Norway,Good,32.0
5177,2022-08-26,Pakistan,Moderate,91.0
5178,2022-08-26,Palestinian Territory,Good,34.0
5179,2022-08-26,Peru,Unhealthy for Sensitive Groups,105.0
5180,2022-08-26,Philippines,Moderate,83.0
5181,2022-08-26,Poland,Moderate,55.0
5182,2022-08-26,Portugal,Good,27.0
5183,2022-08-26,Puerto Rico,Good,2.0
5184,2022-08-26,Qatar,Unhealthy,183.0
5185,2022-08-26,Reunion,Good,21.0
5186,2022-08-26,Romania,Moderate,68.0
5187,2022-08-26,Russia,Unhealthy,161.0
5188,2022-08-26,San Marino,Good,46.0
5189,2022-08-26,Senegal,Good,33.0
5190,2022-08-26,Serbia,Moderate,81.0
5191,2022-08-26,Singapore,Moderate,58.0
5192,2022-08-26,Slovakia,Moderate,69.0
5193,2022-08-26,Slovenia,Moderate,55.0
5194,2022-08-26,South Africa,Moderate,83.0
5195,2022-08-26,South Korea,Unhealthy for Sensitive Groups,112.0
5196,2022-08-26,Spain,Moderate,57.0
5197,2022-08-26,Sri Lanka,Good,23.0
5198,2022-08-26,Sudan,Moderate,72.0
5199,2022-08-26,Sweden,Good,30.0
5200,2022-08-26,Switzerland,Good,45.0
5201,2022-08-26,Taiwan,Moderate,56.0
5202,2022-08-26,Tajikistan,Moderate,56.0
5203,2022-08-26,Thailand,Moderate,72.0
5204,2022-08-26,Togo,Moderate,50.0
5205,2022-08-26,Trinidad and Tobago,Good,20.0
5206,2022-08-26,Turkey,Moderate,91.0
5207,2022-08-26,Turkmenistan,Moderate,91.0
5208,2022-08-26,Uganda,Unhealthy for Sensitive Groups,117.0
5209,2022-08-26,Ukraine,Moderate,51.0
5210,2022-08-26,United Arab Emirates,Unhealthy for Sensitive Groups,107.0
5211,2022-08-26,United Kingdom of Great Britain and Northern Ireland,Moderate,54.0
5212,2022-08-26,United States of America,Moderate,92.0
5213,2022-08-26,Uzbekistan,Moderate,53.0
5214,2022-08-26,Vatican,Good,42.0
5215,2022-08-26,Venezuela,Good,2.0
5216,2022-08-26,Vietnam,Good,49.0
5217,2022-08-26,Zambia,Unhealthy for Sensitive Groups,131.0
5218,2022-08-27,Albania,Good,43.0
5219,2022-08-27,Algeria,Moderate,65.0
5220,2022-08-27,Andorra,Moderate,53.0
5221,2022-08-27,Angola,Moderate,91.0
5222,2022-08-27,Argentina,Good,29.0
5223,2022-08-27,Armenia,Moderate,55.0
5224,2022-08-27,Australia,Moderate,64.0
5225,2022-08-27,Austria,Good,38.0
5226,2022-08-27,Azerbaijan,Good,31.0
5227,2022-08-27,Bahrain,Unhealthy,161.0
5228,2022-08-27,Bangladesh,Unhealthy for Sensitive Groups,141.0
5229,2022-08-27,Belarus,Moderate,65.0
5230,2022-08-27,Belgium,Good,24.0
5231,2022-08-27,Belize,Good,15.0
5232,2022-08-27,Bermuda,Good,3.0
5233,2022-08-27,Bolivia,Unhealthy for Sensitive Groups,100.0
5234,2022-08-27,Bosnia and Herzegovina,Good,47.0
5235,2022-08-27,Brazil,Moderate,65.0
5236,2022-08-27,Brunei,Good,12.0
5237,2022-08-27,Bulgaria,Good,48.0
5238,2022-08-27,Burkina Faso,Moderate,69.0
5239,2022-08-27,Cambodia,Good,15.0
5240,2022-08-27,Canada,Good,42.0
5241,2022-08-27,Cape Verde,Good,25.0
5242,2022-08-27,Cayman Islands,Good,1.0
5243,2022-08-27,Central African Republic,Unhealthy,160.0
5244,2022-08-27,Chad,Unhealthy for Sensitive Groups,122.0
5245,2022-08-27,Chile,Moderate,98.0
5246,2022-08-27,China,Unhealthy for Sensitive Groups,124.0
5247,2022-08-27,Colombia,Moderate,80.0
5248,2022-08-27,Costa Rica,Good,42.0
5249,2022-08-27,Croatia,Good,38.0
5250,2022-08-27,Cyprus,Good,36.0
5251,2022-08-27,Czech Republic,Moderate,61.0
5252,2022-08-27,Denmark,Good,21.0
5253,2022-08-27,Dominican Republic,Good,20.0
5254,2022-08-27,Ecuador,Moderate,85.0
5255,2022-08-27,Egypt,Moderate,86.0
5256,2022-08-27,El Salvador,Unhealthy for Sensitive Groups,100.0
5257,2022-08-27,Estonia,Good,39.0
5258,2022-08-27,Ethiopia,Unhealthy for Sensitive Groups,142.0
5259,2022-08-27,Finland,Good,45.0
5260,2022-08-27,France,Moderate,56.0
5261,2022-08-27,French Guiana,Good,12.0
5262,2022-08-27,Gabon,Very Unhealthy,282.0
5263,2022-08-27,Gambia,Good,35.0
5264,2022-08-27,Georgia,Moderate,63.0
5265,2022-08-27,Germany,Moderate,65.0
5266,2022-08-27,Ghana,Good,49.0
5267,2022-08-27,Gibraltar,Good,30.0
5268,2022-08-27,Greece,Moderate,51.0
5269,2022-08-27,Grenada,Good,3.0
5270,2022-08-27,Guadeloupe,Good,29.0
5271,2022-08-27,Guam,Good,14.0
5272,2022-08-27,Guatemala,Good,49.0
5273,2022-08-27,Honduras,Good,22.0
5274,2022-08-27,Hong Kong,Moderate,52.0
5275,2022-08-27,Hungary,Moderate,67.0
5276,2022-08-27,Iceland,Good,15.0
5277,2022-08-27,India,Unhealthy,172.0
5278,2022-08-27,Indonesia,Moderate,93.0
5279,2022-08-27,Iran,Unhealthy for Sensitive Groups,140.0
5280,2022-08-27,Iraq,Very Unhealthy,283.0
5281,2022-08-27,Ireland,Good,24.0
5282,2022-08-27,Israel,Good,45.0
5283,2022-08-27,Italy,Moderate,68.0
5284,2022-08-27,Ivory Coast,Moderate,53.0
5285,2022-08-27,Japan,Moderate,82.0
5286,2022-08-27,Jersey,Good,20.0
5287,2022-08-27,Jordan,Good,39.0
5288,2022-08-27,Kazakhstan,Unhealthy for Sensitive Groups,110.0
5289,2022-08-27,Kenya,Unhealthy for Sensitive Groups,128.0
5290,2022-08-27,Kosovo,Good,40.0
5291,2022-08-27,Kuwait,Unhealthy for Sensitive Groups,126.0
5292,2022-08-27,Kyrgyzstan,Moderate,71.0
5293,2022-08-27,Laos,Moderate,58.0
5294,2022-08-27,Latvia,Good,42.0
5295,2022-08-27,Lebanon,Moderate,76.0
5296,2022-08-27,Liberia,Good,1.0
5297,2022-08-27,Liechtenstein,Good,40.0
5298,2022-08-27,Lithuania,Good,36.0
5299,2022-08-27,Luxembourg,Good,38.0
5300,2022-08-27,Macao,Good,31.0
5301,2022-08-27,Macedonia,Moderate,54.0
5302,2022-08-27,Madagascar,Good,38.0
5303,2022-08-27,Malaysia,Moderate,62.0
5304,2022-08-27,Malta,Good,31.0
5305,2022-08-27,Martinique,Good,29.0
5306,2022-08-27,Mexico,Unhealthy for Sensitive Groups,116.0
5307,2022-08-27,Moldova,Good,33.0
5308,2022-08-27,Monaco,Good,28.0
5309,2022-08-27,Mongolia,Good,27.0
5310,2022-08-27,Montenegro,Good,40.0
5311,2022-08-27,Myanmar,Good,42.0
5312,2022-08-27,Nepal,Moderate,77.0
5313,2022-08-27,Netherlands,Good,36.0
5314,2022-08-27,New Caledonia,Good,24.0
5315,2022-08-27,New Zealand,Good,19.0
5316,2022-08-27,Nigeria,Unhealthy for Sensitive Groups,105.0
5317,2022-08-27,Norway,Good,30.0
5318,2022-08-27,Pakistan,Moderate,91.0
5319,2022-08-27,Palestinian Territory,Good,31.0
5320,2022-08-27,Peru,Moderate,91.0
5321,2022-08-27,Philippines,Moderate,83.0
5322,2022-08-27,Poland,Moderate,58.0
5323,2022-08-27,Portugal,Good,33.0
5324,2022-08-27,Puerto Rico,Good,8.0
5325,2022-08-27,Qatar,Unhealthy,183.0
5326,2022-08-27,Reunion,Good,30.0
5327,2022-08-27,Romania,Moderate,90.0
5328,2022-08-27,Russia,Unhealthy,160.0
5329,2022-08-27,San Marino,Good,46.0
5330,2022-08-27,Senegal,Good,33.0
5331,2022-08-27,Serbia,Moderate,71.0
5332,2022-08-27,Singapore,Good,36.0
5333,2022-08-27,Slovakia,Moderate,64.0
5334,2022-08-27,Slovenia,Moderate,53.0
5335,2022-08-27,South Africa,Moderate,83.0
5336,2022-08-27,South Korea,Moderate,69.0
5337,2022-08-27,Spain,Moderate,58.0
5338,2022-08-27,Sri Lanka,Moderate,53.0
5339,2022-08-27,Sudan,Moderate,72.0
5340,2022-08-27,Sweden,Good,41.0
5341,2022-08-27,Switzerland,Good,43.0
5342,2022-08-27,Taiwan,Moderate,59.0
5343,2022-08-27,Tajikistan,Moderate,92.0
5344,2022-08-27,Thailand,Unhealthy for Sensitive Groups,109.0
5345,2022-08-27,Togo,Moderate,58.0
5346,2022-08-27,Trinidad and Tobago,Good,33.0
5347,2022-08-27,Turkey,Moderate,96.0
5348,2022-08-27,Turkmenistan,Moderate,82.0
5349,2022-08-27,Uganda,Unhealthy for Sensitive Groups,149.0
5350,2022-08-27,Ukraine,Moderate,59.0
5351,2022-08-27,United Arab Emirates,Unhealthy for Sensitive Groups,110.0
5352,2022-08-27,United Kingdom of Great Britain and Northern Ireland,Moderate,52.0
5353,2022-08-27,United States of America,Moderate,69.0
5354,2022-08-27,Uzbekistan,Unhealthy for Sensitive Groups,112.0
5355,2022-08-27,Vatican,Good,46.0
5356,2022-08-27,Venezuela,Good,23.0
5357,2022-08-27,Vietnam,Moderate,66.0
5358,2022-08-27,Zambia,Unhealthy,169.0
5359,2022-08-28,Albania,Good,31.0
5360,2022-08-28,Algeria,Moderate,65.0
5361,2022-08-28,Andorra,Good,46.0
5362,2022-08-28,Angola,Moderate,97.0
5363,2022-08-28,Argentina,Good,24.0
5364,2022-08-28,Armenia,Moderate,58.0
5365,2022-08-28,Australia,Moderate,57.0
5366,2022-08-28,Austria,Good,25.0
5367,2022-08-28,Azerbaijan,Good,32.0
5368,2022-08-28,Bahrain,Unhealthy,161.0
5369,2022-08-28,Bangladesh,Unhealthy for Sensitive Groups,141.0
5370,2022-08-28,Belarus,Moderate,70.0
5371,2022-08-28,Belgium,Good,21.0
5372,2022-08-28,Belize,Good,13.0
5373,2022-08-28,Bermuda,Good,5.0
5374,2022-08-28,Bolivia,Unhealthy for Sensitive Groups,110.0
5375,2022-08-28,Bosnia and Herzegovina,Good,48.0
5376,2022-08-28,Brazil,Moderate,87.0
5377,2022-08-28,Brunei,Good,10.0
5378,2022-08-28,Bulgaria,Good,42.0
5379,2022-08-28,Burkina Faso,Unhealthy for Sensitive Groups,113.0
5380,2022-08-28,Cambodia,Good,15.0
5381,2022-08-28,Canada,Moderate,61.0
5382,2022-08-28,Cape Verde,Good,39.0
5383,2022-08-28,Cayman Islands,Good,6.0
5384,2022-08-28,Central African Republic,Moderate,96.0
5385,2022-08-28,Chad,Good,30.0
5386,2022-08-28,Chile,Moderate,91.0
5387,2022-08-28,China,Unhealthy for Sensitive Groups,141.0
5388,2022-08-28,Colombia,Moderate,69.0
5389,2022-08-28,Costa Rica,Good,22.0
5390,2022-08-28,Croatia,Good,23.0
5391,2022-08-28,Cyprus,Good,48.0
5392,2022-08-28,Czech Republic,Moderate,65.0
5393,2022-08-28,Denmark,Good,23.0
5394,2022-08-28,Dominican Republic,Good,25.0
5395,2022-08-28,Ecuador,Moderate,86.0
5396,2022-08-28,Egypt,Moderate,86.0
5397,2022-08-28,El Salvador,Good,46.0
5398,2022-08-28,Estonia,Good,43.0
5399,2022-08-28,Ethiopia,Unhealthy for Sensitive Groups,124.0
5400,2022-08-28,Finland,Good,42.0
5401,2022-08-28,France,Moderate,55.0
5402,2022-08-28,French Guiana,Good,19.0
5403,2022-08-28,Gabon,Unhealthy,163.0
5404,2022-08-28,Gambia,Good,20.0
5405,2022-08-28,Georgia,Moderate,68.0
5406,2022-08-28,Germany,Moderate,55.0
5407,2022-08-28,Ghana,Moderate,82.0
5408,2022-08-28,Gibraltar,Good,30.0
5409,2022-08-28,Greece,Moderate,54.0
5410,2022-08-28,Grenada,Good,1.0
5411,2022-08-28,Guadeloupe,Good,20.0
5412,2022-08-28,Guam,Good,1.0
5413,2022-08-28,Guatemala,Good,49.0
5414,2022-08-28,Honduras,Good,5.0
5415,2022-08-28,Hong Kong,Moderate,80.0
5416,2022-08-28,Hungary,Moderate,57.0
5417,2022-08-28,Iceland,Good,18.0
5418,2022-08-28,India,Unhealthy,183.0
5419,2022-08-28,Indonesia,Moderate,93.0
5420,2022-08-28,Iran,Unhealthy,160.0
5421,2022-08-28,Iraq,Unhealthy,173.0
5422,2022-08-28,Ireland,Good,26.0
5423,2022-08-28,Israel,Moderate,69.0
5424,2022-08-28,Italy,Moderate,74.0
5425,2022-08-28,Ivory Coast,Moderate,53.0
5426,2022-08-28,Japan,Moderate,67.0
5427,2022-08-28,Jersey,Good,30.0
5428,2022-08-28,Jordan,Good,38.0
5429,2022-08-28,Kazakhstan,Unhealthy for Sensitive Groups,100.0
5430,2022-08-28,Kenya,Moderate,60.0
5431,2022-08-28,Kosovo,Good,25.0
5432,2022-08-28,Kuwait,Unhealthy for Sensitive Groups,146.0
5433,2022-08-28,Kyrgyzstan,Moderate,76.0
5434,2022-08-28,Laos,Moderate,56.0
5435,2022-08-28,Latvia,Good,41.0
5436,2022-08-28,Lebanon,Moderate,76.0
5437,2022-08-28,Liberia,Good,7.0
5438,2022-08-28,Liechtenstein,Good,8.0
5439,2022-08-28,Lithuania,Good,35.0
5440,2022-08-28,Luxembourg,Good,42.0
5441,2022-08-28,Macao,Moderate,78.0
5442,2022-08-28,Macedonia,Moderate,54.0
5443,2022-08-28,Madagascar,Moderate,93.0
5444,2022-08-28,Malaysia,Moderate,56.0
5445,2022-08-28,Malta,Good,37.0
5446,2022-08-28,Martinique,Good,19.0
5447,2022-08-28,Mexico,Moderate,85.0
5448,2022-08-28,Moldova,Good,22.0
5449,2022-08-28,Monaco,Good,26.0
5450,2022-08-28,Mongolia,Good,49.0
5451,2022-08-28,Montenegro,Good,32.0
5452,2022-08-28,Myanmar,Good,29.0
5453,2022-08-28,Nepal,Good,38.0
5454,2022-08-28,Netherlands,Good,31.0
5455,2022-08-28,New Caledonia,Good,26.0
5456,2022-08-28,New Zealand,Good,28.0
5457,2022-08-28,Nigeria,Unhealthy for Sensitive Groups,105.0
5458,2022-08-28,Norway,Good,20.0
5459,2022-08-28,Pakistan,Moderate,91.0
5460,2022-08-28,Palestinian Territory,Moderate,55.0
5461,2022-08-28,Peru,Moderate,88.0
5462,2022-08-28,Philippines,Moderate,83.0
5463,2022-08-28,Poland,Moderate,52.0
5464,2022-08-28,Portugal,Good,29.0
5465,2022-08-28,Puerto Rico,Good,10.0
5466,2022-08-28,Qatar,Unhealthy,183.0
5467,2022-08-28,Reunion,Good,21.0
5468,2022-08-28,Romania,Moderate,94.0
5469,2022-08-28,Russia,Unhealthy,168.0
5470,2022-08-28,San Marino,Good,46.0
5471,2022-08-28,Senegal,Good,33.0
5472,2022-08-28,Serbia,Moderate,79.0
5473,2022-08-28,Singapore,Moderate,57.0
5474,2022-08-28,Slovakia,Moderate,56.0
5475,2022-08-28,Slovenia,Good,42.0
5476,2022-08-28,South Africa,Moderate,83.0
5477,2022-08-28,South Korea,Moderate,72.0
5478,2022-08-28,Spain,Moderate,62.0
5479,2022-08-28,Sri Lanka,Moderate,60.0
5480,2022-08-28,Sudan,Moderate,72.0
5481,2022-08-28,Sweden,Good,16.0
5482,2022-08-28,Switzerland,Good,42.0
5483,2022-08-28,Taiwan,Moderate,66.0
5484,2022-08-28,Tajikistan,Moderate,67.0
5485,2022-08-28,Thailand,Unhealthy for Sensitive Groups,120.0
5486,2022-08-28,Togo,Moderate,55.0
5487,2022-08-28,Trinidad and Tobago,Good,18.0
5488,2022-08-28,Turkey,Moderate,87.0
